date,count,count2,bucket,word,wordsmallcaps
01/06/2006,162.37,"1,481,437",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/07/2006,171.13,"1,561,435",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/08/2006,167.13,"1,524,928",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/09/2006,160.78,"1,466,945",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/10/2006,175.77,"1,603,723",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/11/2006,180.96,"1,651,108",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/12/2006,211.61,"1,930,711",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/01/2007,164.26,"1,498,741",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/02/2007,159.77,"1,457,788",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/03/2007,184.92,"1,687,260",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/04/2007,193.98,"1,769,889",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/05/2007,196.87,"1,796,278",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/06/2007,174.82,"1,595,031",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/07/2007,188.64,"1,721,159",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/08/2007,183.81,"1,677,124",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/09/2007,166.35,"1,517,775",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/10/2007,185.60,"1,693,437",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/11/2007,184.12,"1,679,926",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/12/2007,216.51,"1,975,466",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/01/2008,165.54,"1,510,447",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/02/2008,173.81,"1,585,876",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/03/2008,186.67,"1,703,154",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/04/2008,182.96,"1,669,302",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/05/2008,197.96,"1,806,249",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/06/2008,200.92,"1,833,202",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/07/2008,204.03,"1,861,585",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/08/2008,189.87,"1,732,355",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/09/2008,200.99,"1,833,879",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/10/2008,198.04,"1,806,923",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/11/2008,185.43,"1,691,913",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/12/2008,239.48,"2,185,049",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/01/2009,173.58,"1,583,719",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/02/2009,174.78,"1,594,753",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/03/2009,205.22,"1,872,422",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/04/2009,199.56,"1,820,833",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/05/2009,199.61,"1,821,281",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/06/2009,216.06,"1,971,353",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/07/2009,214.20,"1,954,423",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/08/2009,192.27,"1,754,265",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/09/2009,211.35,"1,928,382",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/10/2009,202.46,"1,847,267",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/11/2009,209.96,"1,915,653",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/12/2009,240.51,"2,194,418",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/01/2010,173.89,"1,586,574",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/02/2010,186.16,"1,698,523",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/03/2010,225.10,"2,053,859",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/04/2010,213.52,"1,948,151",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/05/2010,212.51,"1,938,992",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/06/2010,245.00,"2,235,429",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/07/2010,235.65,"2,150,070",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/08/2010,237.64,"2,168,236",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/09/2010,222.31,"2,028,366",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/10/2010,219.87,"2,006,120",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/11/2010,241.04,"2,199,234",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/12/2010,249.73,"2,278,532",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/01/2011,218.23,"1,991,159",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/02/2011,223.55,"2,039,717",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/03/2011,250.59,"2,286,446",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/04/2011,274.78,"2,507,113",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/05/2011,286.69,"2,615,774",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/06/2011,296.09,"2,701,520",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/07/2011,293.28,"2,675,882",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/08/2011,313.45,"2,859,966",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/09/2011,290.13,"2,647,186",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/10/2011,304.83,"2,781,257",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/11/2011,308.91,"2,818,508",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/12/2011,347.69,"3,172,359",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/01/2012,286.94,"2,618,032",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/02/2012,314.37,"2,868,379",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/03/2012,1351.31,"12,329,517",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/04/2012,319.04,"2,910,931",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/05/2012,340.02,"3,102,378",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/06/2012,323.32,"2,950,022",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/07/2012,343.91,"3,137,824",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/08/2012,332.27,"3,031,657",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/09/2012,306.19,"2,793,705",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/10/2012,346.27,"3,159,391",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/11/2012,333.51,"3,042,995",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/12/2012,365.06,"3,330,864",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/01/2013,305.07,"2,783,493",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/02/2013,308.55,"2,815,202",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/03/2013,337.66,"3,080,854",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/04/2013,346.47,"3,161,225",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/05/2013,381.86,"3,484,093",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/06/2013,359.46,"3,279,754",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/07/2013,410.68,"3,747,064",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/08/2013,378.16,"3,450,327",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/09/2013,363.43,"3,315,990",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/10/2013,376.51,"3,435,306",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/11/2013,361.34,"3,296,909",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/12/2013,401.47,"3,663,040",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/01/2014,343.21,"3,131,473",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/02/2014,329.15,"3,003,164",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/03/2014,370.25,"3,378,151",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/04/2014,357.97,"3,266,143",Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores
01/06/2005,121.04,"857,102",Off-licences,Off-licences,off licences
01/07/2005,119.10,"843,387",Off-licences,Off-licences,off licences
01/08/2005,121.42,"859,791",Off-licences,Off-licences,off licences
01/09/2005,104.05,"736,758",Off-licences,Off-licences,off licences
01/10/2005,108.31,"766,954",Off-licences,Off-licences,off licences
01/11/2005,108.75,"770,035",Off-licences,Off-licences,off licences
01/12/2005,149.76,"1,060,427",Off-licences,Off-licences,off licences
01/01/2006,82.28,"582,652",Off-licences,Off-licences,off licences
01/02/2006,81.82,"579,349",Off-licences,Off-licences,off licences
01/03/2006,89.82,"636,011",Off-licences,Off-licences,off licences
01/04/2006,93.70,"663,524",Off-licences,Off-licences,off licences
01/05/2006,98.32,"696,207",Off-licences,Off-licences,off licences
01/06/2006,107.01,"757,720",Off-licences,Off-licences,off licences
01/07/2006,117.42,"831,459",Off-licences,Off-licences,off licences
01/08/2006,106.76,"755,991",Off-licences,Off-licences,off licences
01/09/2006,98.97,"700,822",Off-licences,Off-licences,off licences
01/10/2006,103.62,"733,711",Off-licences,Off-licences,off licences
01/11/2006,108.88,"770,969",Off-licences,Off-licences,off licences
01/12/2006,159.39,"1,128,662",Off-licences,Off-licences,off licences
01/01/2007,74.63,"528,447",Off-licences,Off-licences,off licences
01/02/2007,84.38,"597,532",Off-licences,Off-licences,off licences
01/03/2007,94.21,"667,101",Off-licences,Off-licences,off licences
01/04/2007,97.38,"689,545",Off-licences,Off-licences,off licences
01/05/2007,99.04,"701,277",Off-licences,Off-licences,off licences
01/06/2007,99.14,"701,999",Off-licences,Off-licences,off licences
01/07/2007,98.19,"695,307",Off-licences,Off-licences,off licences
01/08/2007,98.66,"698,603",Off-licences,Off-licences,off licences
01/09/2007,89.45,"633,407",Off-licences,Off-licences,off licences
01/10/2007,92.44,"654,566",Off-licences,Off-licences,off licences
01/11/2007,96.75,"685,067",Off-licences,Off-licences,off licences
01/12/2007,136.49,"966,479",Off-licences,Off-licences,off licences
01/01/2008,73.33,"519,242",Off-licences,Off-licences,off licences
01/02/2008,78.15,"553,352",Off-licences,Off-licences,off licences
01/03/2008,88.09,"623,778",Off-licences,Off-licences,off licences
01/04/2008,81.29,"575,604",Off-licences,Off-licences,off licences
01/05/2008,94.70,"670,588",Off-licences,Off-licences,off licences
01/06/2008,93.19,"659,872",Off-licences,Off-licences,off licences
01/07/2008,90.74,"642,503",Off-licences,Off-licences,off licences
01/08/2008,88.18,"624,391",Off-licences,Off-licences,off licences
01/09/2008,82.64,"585,186",Off-licences,Off-licences,off licences
01/10/2008,83.09,"588,375",Off-licences,Off-licences,off licences
01/11/2008,81.21,"575,027",Off-licences,Off-licences,off licences
01/12/2008,126.23,"893,866",Off-licences,Off-licences,off licences
01/01/2009,69.54,"492,399",Off-licences,Off-licences,off licences
01/02/2009,71.46,"506,015",Off-licences,Off-licences,off licences
01/03/2009,79.39,"562,193",Off-licences,Off-licences,off licences
01/04/2009,81.47,"576,874",Off-licences,Off-licences,off licences
01/05/2009,86.56,"612,964",Off-licences,Off-licences,off licences
01/06/2009,93.71,"663,597",Off-licences,Off-licences,off licences
01/07/2009,93.22,"660,093",Off-licences,Off-licences,off licences
01/08/2009,90.98,"644,224",Off-licences,Off-licences,off licences
01/09/2009,88.11,"623,906",Off-licences,Off-licences,off licences
01/10/2009,88.18,"624,409",Off-licences,Off-licences,off licences
01/11/2009,94.78,"671,135",Off-licences,Off-licences,off licences
01/12/2009,105.86,"749,621",Off-licences,Off-licences,off licences
01/01/2010,55.73,"394,624",Off-licences,Off-licences,off licences
01/02/2010,59.35,"420,276",Off-licences,Off-licences,off licences
01/03/2010,70.87,"501,811",Off-licences,Off-licences,off licences
01/04/2010,68.16,"482,611",Off-licences,Off-licences,off licences
01/05/2010,73.56,"520,911",Off-licences,Off-licences,off licences
01/06/2010,81.73,"578,705",Off-licences,Off-licences,off licences
01/07/2010,79.88,"565,606",Off-licences,Off-licences,off licences
01/08/2010,75.28,"533,033",Off-licences,Off-licences,off licences
01/09/2010,68.94,"488,187",Off-licences,Off-licences,off licences
01/10/2010,71.16,"503,852",Off-licences,Off-licences,off licences
01/11/2010,74.44,"527,078",Off-licences,Off-licences,off licences
01/12/2010,97.07,"687,385",Off-licences,Off-licences,off licences
01/01/2011,60.49,"428,303",Off-licences,Off-licences,off licences
01/02/2011,62.34,"441,464",Off-licences,Off-licences,off licences
01/03/2011,68.97,"488,385",Off-licences,Off-licences,off licences
01/04/2011,72.84,"515,785",Off-licences,Off-licences,off licences
01/05/2011,75.11,"531,837",Off-licences,Off-licences,off licences
01/06/2011,75.05,"531,400",Off-licences,Off-licences,off licences
01/07/2011,78.11,"553,103",Off-licences,Off-licences,off licences
01/08/2011,76.61,"542,488",Off-licences,Off-licences,off licences
01/09/2011,71.48,"506,144",Off-licences,Off-licences,off licences
01/10/2011,74.93,"530,569",Off-licences,Off-licences,off licences
01/11/2011,76.66,"542,852",Off-licences,Off-licences,off licences
01/12/2011,106.92,"757,086",Off-licences,Off-licences,off licences
01/01/2012,59.96,"424,571",Off-licences,Off-licences,off licences
01/02/2012,68.21,"483,011",Off-licences,Off-licences,off licences
01/03/2012,77.80,"550,900",Off-licences,Off-licences,off licences
01/04/2012,73.45,"520,103",Off-licences,Off-licences,off licences
01/05/2012,78.80,"557,963",Off-licences,Off-licences,off licences
01/06/2012,75.15,"532,151",Off-licences,Off-licences,off licences
01/07/2012,76.99,"545,200",Off-licences,Off-licences,off licences
01/08/2012,74.85,"530,039",Off-licences,Off-licences,off licences
01/09/2012,70.25,"497,455",Off-licences,Off-licences,off licences
01/10/2012,73.68,"521,701",Off-licences,Off-licences,off licences
01/11/2012,78.93,"558,901",Off-licences,Off-licences,off licences
01/12/2012,115.32,"816,553",Off-licences,Off-licences,off licences
01/01/2013,60.40,"427,702",Off-licences,Off-licences,off licences
01/02/2013,76.65,"542,791",Off-licences,Off-licences,off licences
01/03/2013,72.99,"516,844",Off-licences,Off-licences,off licences
01/04/2013,74.97,"530,895",Off-licences,Off-licences,off licences
01/05/2013,80.93,"573,053",Off-licences,Off-licences,off licences
01/06/2013,80.36,"569,037",Off-licences,Off-licences,off licences
01/07/2013,87.06,"616,461",Off-licences,Off-licences,off licences
01/08/2013,81.22,"575,117",Off-licences,Off-licences,off licences
01/09/2013,75.60,"535,325",Off-licences,Off-licences,off licences
01/10/2013,78.02,"552,474",Off-licences,Off-licences,off licences
01/11/2013,84.36,"597,368",Off-licences,Off-licences,off licences
01/12/2013,101.42,"718,191",Off-licences,Off-licences,off licences
01/01/2014,64.39,"455,948",Off-licences,Off-licences,off licences
01/02/2014,67.88,"480,686",Off-licences,Off-licences,off licences
01/03/2014,79.48,"562,790",Off-licences,Off-licences,off licences
01/04/2014,79.46,"562,636",Off-licences,Off-licences,off licences
